character,line,gender,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
THOR,What does anyone do in the Bifrost?,MALE,0.0,0.7465985417366028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973896265029907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,The Bifrost...,FEMALE,0.0,0.9980636239051819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,What exactly is the Bifrost?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9579039216041565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,This mortal form has grown weak.,MALE,0.0,0.9786496758460999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,BUT--,FEMALE,0.0,0.9983344674110413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Somebody get the mortal a Pop-Tart.,FEMALE,0.0,0.998502254486084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,I asked him to be honest with you from the beginning. There should be no secrets in a family.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8394286632537842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,So why did he lie?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9189774394035339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,"He kept the truth from you so that you would never feel different. You are in every way our son, Loki, and we your family. You must know that.",MALE,0.0,0.8918240070343018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,"You can speak to him. He can see and hear us, even now. ",MALE,0.0,0.997603714466095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,How long will it last?,MALE,0.0,0.9700360894203186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,I don't know. This time is different. We were unprepared.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790796160697937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,I never get used to seeing him like this. The most powerful being in the Nine Realms lying helpless until his body is restored.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6081132292747498,0.0,0.0,0.4344552457332611,0.0
FRIGGA,"But he's put it off for so long now, I fear...",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785163402557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,You're a good son.,MALE,0.0,0.0,0.9951046705245972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,We mustn't lose hope that your father will return to us. And your brother.,MALE,0.0,0.8024300932884216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,What hope is there for Thor?,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739189982414246,0.9256103038787842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463113844394684,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,There's always a purpose to everything your father does. Thor may yet find a way home.,MALE,0.0,0.9807676672935486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,"Thor is banished. The line of succession falls to you. Until he awakens, Asgard is yours.",MALE,0.0,0.9981504082679749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRIGGA,Make your father proud.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946947455406189,0.0,0.0,0.0,0.0,0.0
JANE,Now tell us exactly what happened to you last night.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878548979759216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Maybe start with how you got inside that cloud.,FEMALE,0.0,0.9986099004745483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,And how you could eat an entire box of Pop-Tarts and still be this hungry.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052951335906982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,This drink. I like it.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944390058517456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,"Yeah, it's great, isn't it? Isabela makes the best coffee in town.",MALE,0.0,0.0,0.9971580505371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Another!,MALE,0.0,0.9980548620223999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Sorry, Izzy. Little accident. I'm going to pay for the cup.",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41316312551498413,0.9042311310768127,0.0
ISABELA,"Did you see that? The first time she brings a man in here, and he's a lunatic! ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.7117346525192261,0.0,0.0,0.0,0.8429355621337891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,What was that?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030514359474182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,It was delicious. I want another.,MALE,0.0,0.0,0.927681565284729,0.0,0.0,0.0,0.548089861869812,0.0,0.0,0.0,0.3632701337337494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Then you should just say so!,FEMALE,0.0,0.7897335886955261,0.0,0.0,0.0,0.0,0.7738157510757446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I just did.,MALE,0.0,0.9961674809455872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I mean ask for it. Nicely.,FEMALE,0.0,0.0,0.9942318797111511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,I meant no disrespect.,MALE,0.0,0.6864506602287292,0.0,0.0,0.0,0.0,0.8892699480056763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"All right, then no more smashing, deal? ",FEMALE,0.0,0.7789852619171143,0.0,0.0,0.0,0.0,0.0,0.0,0.3194287419319153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,You have my word.,MALE,0.0,0.9940754175186157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Good. ,FEMALE,0.0,0.0,0.9901076555252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISABELA,"Morning, Pete. Jake. ",FEMALE,0.0,0.9858478307723999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,"The usual, please, Izzy.",MALE,0.0,0.9893913269042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,You missed all the excitement out at the crater.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34797826409339905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISABELA,What crater?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505276679992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,They're saying some kind of satellite crashed in the desert.,MALE,0.0,0.9988127946853638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,"We were having a good time with it till the Feds showed up, chased us out. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588402986526489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Excuse me, did you say there was a satellite crash? ",FEMALE,0.0,0.514303982257843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526970744132996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,Yep. They said it was radioactive. And I had my hands all over it. I'm probably sterile now.,MALE,0.0,0.7670116424560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,"Oh my God, this is going on Facebook.",MALE,0.9800395965576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,Smile!,MALE,0.0,0.9124784469604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,What did the satellite look like?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9328862428665161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,I don't know nothing about satellites. But it was heavy. Real heavy. Nobody could lift it.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307553768157959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Where?!,MALE,0.0,0.7582620978355408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOWNIE PETE,About twelve miles east of here.,MALE,0.0,0.9971842169761658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PETE,I wouldn't bother! Looked like the whole Army was coming in when we left!,MALE,0.0,0.6680715084075928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375427842140198,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Where are you going?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660206198692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Twelve miles east of here.,MALE,0.0,0.997521698474884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Why?,FEMALE,0.0,0.985918402671814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,To get what belongs to me.,MALE,0.0,0.9870714545249939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,So now you own a satellite?,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897556900978088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,It's not what they say it is.,MALE,0.0,0.9969909191131592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"Whatever it is, the government seems to think it's theirs. You intend to just walk in there and take it? ",FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743215203285217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Yes.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9710626006126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"If you take me there now, I'll tell you everything you wish to know. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5609580278396606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Everything?,FEMALE,0.0,0.8174999356269836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566349029541016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,"All the answers you seek will be yours, once I reclaim Mjolnir.",MALE,0.0,0.6651764512062073,0.0,0.0,0.0,0.0,0.0,0.3863917291164398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46492063999176025,0.0,0.0,0.0,0.0,0.0,0.0
DARCY,"""Myeu-muh?"" What's ""Myeu-muh?""",MALE,0.0,0.9429087042808533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46325474977493286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Jane.,FEMALE,0.0,0.9978456497192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Please don't do this.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9716722965240479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,You know what we saw last night. This can't be a coincidence. I want to know what's in that crater.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944990873336792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,I'm not talking about the crater. I'm talking about him.,FEMALE,0.0,0.9987342953681946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,He's promised us answers.,FEMALE,0.0,0.9988929629325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,"He's delusional! Listen to what he's saying! ""Thor."" ""Bifrost."" Mjolnir. These are the stories I grew up with as a child! ",FEMALE,0.0,0.9740422964096069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I'd just be driving him out there, that's all. ",FEMALE,0.0,0.9886598587036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,It's dangerous. He's dangerous.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775876402854919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,I'm sorry. I can't take you.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48976826667785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41944238543510437,0.9182623028755188,0.0
THOR,I understand. Then this is where we say goodbye.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.7815881967544556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186073303222656,0.0,0.0,0.0,0.0
JANE,That's... thank you.,FEMALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968806505203247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOR,Jane Foster... Erik Selvig... Darcy. Farewell.,MALE,0.0,0.9699112176895142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Now... let's get back to the lab. We have work to do.,FEMALE,0.0,0.9887075424194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,"Allfather, we must speak with you URGENTLY--",FEMALE,0.0,0.4753013551235199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589621365070343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOLSTAGG,What is this?,MALE,0.0,0.8701616525650024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35946124792099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,My friends... you haven't heard? I am now Ruler of Asgard.,MALE,0.0,0.7715203166007996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,Where is Odin?,MALE,0.0,0.8778092861175537,0.0,0.0,0.0,0.0,0.0,0.0,0.5140214562416077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,Father's fallen into the Odinsleep. My mother fears he may never awaken again.,MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975297749042511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,We would speak with her.,FEMALE,0.0,0.9970819354057312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,"She has refused to leave my father's bedside. You can bring your ""urgent"" matter to me, your King.",MALE,0.0,0.9932071566581726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIF,We would ask you to end Thor's banishment.,FEMALE,0.0,0.9169304370880127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOKI,My first command can not be to undo the Allfather's last. We're on the brink of war with Jotunheim. Our people must have a sense of continuity in order to feel safe in these difficult times.,MALE,0.0,0.6277749538421631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037842810153961,0.0,0.31870248913764954,0.0,0.0,0.0,0.0
LOKI,"All of us must stand together, for the good of Asgard. ",MALE,0.0,0.0,0.0,0.0,0.0,0.0,0.9227025508880615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANDRAL,Of course.,MALE,0.0,0.9978074431419373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Hey! That's my stuff!,FEMALE,0.0,0.9853448271751404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,What the hell is going on here?!,FEMALE,0.0,0.0,0.0,0.0,0.9834375381469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL COULSON,"Ms. Foster, I'm Agent PHIL COULSON, with SHIELD.",MALE,0.0,0.9879564642906189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,"I don't care who you work for, you can't do this! ",FEMALE,0.0,0.0,0.0,0.0,0.3721344470977783,0.8725841045379639,0.0,0.0,0.0,0.0,0.0,0.0,0.8658802509307861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELVIG,Jane. This is more serious than you realize. Let it go.,FEMALE,0.0,0.0,0.0,0.0,0.6100286245346069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANE,Let it go?! This is my life!,FEMALE,0.0,0.9981052875518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHIL COULSON,We're here investigating a security threat. We need to appropriate your equipment and all your atmospheric data.,MALE,0.0,0.9961487054824829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
